market,variety,arrival_date,arrivals_mt,minimum_price,maximum_price,modal_price,lag_1,lag_7,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,price_change_1,price_change_7,price_vs_rolling_7,price_vs_rolling_14,month,day_of_week,target_date,target_modal_price_7d
Banaganapalli APMC,Sona Mahsuri,2024-01-31,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2471.428571428572,0.0,46.88072309384911,0.0,0.0,1.0,1.0115606936416184,1,2,2024-02-07,2500.0
Rajahmundry APMC,Paddy,2024-01-31,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,1,2,2024-02-07,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-01-31,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,1,2,2024-02-07,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-01-31,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2,2024-02-07,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-01,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,3,2024-02-08,2203.0
Rajahmundry APMC,Paddy,2024-02-01,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,3,2024-02-08,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-01,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,2024-02-08,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-01,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2478.5714285714284,0.0,42.5815313626315,0.0,0.0,1.0,1.0086455331412103,2,3,2024-02-08,2500.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-02,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,2024-02-09,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-02,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2485.714285714286,0.0,36.3136519601275,0.0,0.0,1.0,1.0057471264367817,2,4,2024-02-09,2500.0
Rajahmundry APMC,Paddy,2024-02-02,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,4,2024-02-09,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-02,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,4,2024-02-09,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-02,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,2024-02-09,2183.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-03,1.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5,2024-02-13,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-03,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5,2024-02-10,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-03,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2492.8571428571427,0.0,26.726124191241546,0.0,0.0,1.0,1.002865329512894,2,5,2024-02-10,2500.0
Rajahmundry APMC,Paddy,2024-02-03,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,5,2024-02-10,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-03,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,5,2024-02-10,2203.0
Rajahmundry APMC,Paddy,2024-02-04,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,6,2024-02-11,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-04,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,6,2024-02-11,2203.0
Banaganapalli APMC,Sona Mahsuri,2024-02-04,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6,2024-02-11,2500.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-05,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,2024-02-12,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-05,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,2024-02-12,2500.0
Rajahmundry APMC,Paddy,2024-02-05,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,0,2024-02-12,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-05,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,0,2024-02-12,2203.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-06,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,2024-02-13,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-07,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2024-02-14,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-07,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2024-02-14,2500.0
Rajahmundry APMC,Paddy,2024-02-07,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,2,2024-02-14,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-07,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,2,2024-02-14,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-07,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2024-02-15,2183.0
Rajahmundry APMC,Paddy,2024-02-08,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,3,2024-02-16,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-08,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,3,2024-02-16,2203.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-08,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,2024-02-15,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-08,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,2024-02-15,2500.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-09,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,2024-02-16,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-09,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,2024-02-16,2500.0
Rajahmundry APMC,Paddy,2024-02-09,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,4,2024-02-16,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-09,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,4,2024-02-16,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-09,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,2024-02-19,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-10,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5,2024-02-17,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-10,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5,2024-02-17,2500.0
Rajahmundry APMC,Paddy,2024-02-10,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,5,2024-02-17,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-10,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,5,2024-02-17,2203.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-11,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6,2024-02-18,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-11,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6,2024-02-18,2500.0
Rajahmundry APMC,Paddy,2024-02-11,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,6,2024-02-18,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-11,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,6,2024-02-18,2203.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-12,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,0,2024-02-19,2203.0
Rajahmundry APMC,Paddy,2024-02-12,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,0,2024-02-19,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-12,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,2024-02-19,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-12,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,2024-02-19,2500.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-13,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,2024-02-20,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-13,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,2024-02-20,2500.0
Rajahmundry APMC,Paddy,2024-02-13,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,1,2024-02-20,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-13,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,1,2024-02-20,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-13,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,2024-02-20,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-14,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2024-02-21,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-14,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2024-02-21,2500.0
Rajahmundry APMC,Paddy,2024-02-14,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,2,2024-02-21,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-14,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,2,2024-02-21,2203.0
Banaganapalli APMC,Sona Mahsuri,2024-02-15,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,2024-02-22,2500.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-15,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,2024-02-22,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-15,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,2024-02-22,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-16,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,2024-02-23,2500.0
Rajahmundry APMC,Paddy,2024-02-16,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,4,2024-02-23,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-16,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,4,2024-02-23,2203.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-16,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,2024-02-23,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-17,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5,2024-02-24,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-17,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5,2024-02-24,2500.0
Rajahmundry APMC,Paddy,2024-02-17,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,5,2024-02-24,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-17,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,5,2024-02-24,2203.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-18,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6,2024-02-25,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-18,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6,2024-02-25,2500.0
Rajahmundry APMC,Paddy,2024-02-18,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,6,2024-02-25,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-18,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,6,2024-02-25,2203.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-19,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,0,2024-02-26,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-19,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,2024-02-27,2183.0
Rajahmundry APMC,Paddy,2024-02-19,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,0,2024-02-26,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-19,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,2024-02-26,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-19,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,2024-02-26,2500.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-20,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,2024-02-27,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-20,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,2024-02-27,2400.0
Rajahmundry APMC,Paddy,2024-02-20,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,1,2024-02-28,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-20,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,1,2024-02-28,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-20,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,2024-02-27,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-21,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2024-02-28,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-21,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2024-02-28,2400.0
Rajahmundry APMC,Paddy,2024-02-21,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,2,2024-02-28,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-21,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,2,2024-02-28,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-21,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2024-02-29,2183.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-22,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,2024-02-29,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-22,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,3,2024-02-29,2203.0
Rajahmundry APMC,Paddy,2024-02-22,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,3,2024-02-29,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-22,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,2024-02-29,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-22,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,2024-02-29,2400.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-23,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,2024-03-01,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-23,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,2024-03-01,2500.0
Rajahmundry APMC,Paddy,2024-02-23,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,4,2024-03-01,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-23,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,4,2024-03-01,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-23,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,4,2024-03-02,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-24,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5,2024-03-02,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-24,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5,2024-03-02,2500.0
Rajahmundry APMC,Paddy,2024-02-24,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,5,2024-03-02,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-24,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,5,2024-03-02,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-24,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5,2024-03-02,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-25,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,6,2024-03-03,2203.0
Rajahmundry APMC,Paddy,2024-02-25,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,6,2024-03-03,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-25,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6,2024-03-03,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-25,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,6,2024-03-03,2500.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-26,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,2024-03-04,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-26,0.01,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,2024-03-04,2500.0
Rajahmundry APMC,Paddy,2024-02-26,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,0,2024-03-04,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-26,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,0,2024-03-04,2203.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-27,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,2024-03-05,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-27,0.01,2300.0,2500.0,2400.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,-100.0,-100.0,0.96,0.96,2,1,2024-03-05,2400.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-27,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,2024-03-06,2183.0
Atmakur (Nandyal District) APMC,Sona Mahsuri,2024-02-28,0.01,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2024-03-06,2183.0
Banaganapalli APMC,Sona Mahsuri,2024-02-28,0.01,2300.0,2500.0,2400.0,2400.0,2500.0,2485.714285714286,2492.8571428571427,37.796447300922736,26.72612419124241,0.0,-100.0,0.9655172413793104,0.9627507163323784,2,2,2024-03-06,2400.0
Rajahmundry APMC,Paddy,2024-02-28,0.5,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,9.54682477514295e-06,0.0,0.0,1.0,1.0,2,2,2024-03-06,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-28,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,2,2024-03-06,2203.0
Sampara (Kakinada Rural) APMC,Swarna Masuri (New),2024-02-29,1.0,2183.0,2193.0,2183.0,2183.0,2183.0,2183.0,2183.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3,2024-03-11,2183.0
Rajahmundry APMC,Swarna Masuri (New),2024-02-29,0.5,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,2203.0,0.0,1.877426223966805e-05,0.0,0.0,1.0,1.0,2,3,2024-03-07,2203.0
